filename,label
T412.txt,12
T491.txt,26
T47.txt,11
T189.txt,11
T436.txt,10
T198.txt,17
T332.txt,29
T80.txt,4
T87.txt,9
T10.txt,19
T548.txt,8
T356.txt,1
T384.txt,14
T234.txt,15
T447.txt,20
T529.txt,15
T147.txt,29
T465.txt,22
T503.txt,29
T105.txt,13
T460.txt,17
T373.txt,10
T448.txt,6
T137.txt,0
T51.txt,6
T509.txt,1
T593.txt,14
T181.txt,25
T451.txt,18
T63.txt,16
T26.txt,13
T222.txt,27
T366.txt,20
T525.txt,20
T371.txt,12
T95.txt,7
T564.txt,17
T459.txt,11
T582.txt,11
T135.txt,9
T315.txt,18
T368.txt,9
T62.txt,20
T14.txt,27
T288.txt,3
T17.txt,17
T581.txt,29
T3.txt,28
T322.txt,26
T453.txt,5
T27.txt,8
T323.txt,24
T296.txt,18
T378.txt,23
T34.txt,1
T573.txt,0
T484.txt,1
T31.txt,0
T249.txt,8
T463.txt,21
T159.txt,3
T517.txt,21
T44.txt,6
T559.txt,4
T60.txt,3
T192.txt,1
T482.txt,13
T598.txt,27
T253.txt,6
T54.txt,2
T11.txt,20
T405.txt,7
T163.txt,25
T550.txt,15
T338.txt,18
T227.txt,19
T440.txt,27
T399.txt,27
T146.txt,22
T569.txt,8
T466.txt,23
T345.txt,29
T449.txt,6
T394.txt,24
T494.txt,4
T521.txt,29
T64.txt,23
T349.txt,4
T563.txt,28
T128.txt,27
T409.txt,10
T263.txt,19
T547.txt,0
T395.txt,29
T125.txt,10
T35.txt,5
T343.txt,15
T335.txt,28
T452.txt,13
T243.txt,19
T317.txt,14
T245.txt,25
T231.txt,9
T66.txt,3
T130.txt,4
T420.txt,5
T165.txt,16
T443.txt,24
T170.txt,12
T168.txt,7
T347.txt,1
T437.txt,18
T112.txt,19
T242.txt,5
T469.txt,13
T124.txt,0
T424.txt,22
T464.txt,5
T402.txt,15
T302.txt,19
T481.txt,5
T334.txt,6
T274.txt,27
T487.txt,27
T462.txt,10
T218.txt,20
T397.txt,27
T278.txt,18
T233.txt,23
T500.txt,4
T502.txt,26
T208.txt,12
T533.txt,4
T79.txt,3
T70.txt,9
T518.txt,1
T303.txt,15
T215.txt,9
T201.txt,2
T346.txt,16
T367.txt,10
T59.txt,18
T306.txt,5
T109.txt,20
T599.txt,1
T20.txt,8
T514.txt,7
T131.txt,28
T422.txt,0
T375.txt,9
T393.txt,10
T8.txt,11
T314.txt,19
T86.txt,12
T158.txt,28
T184.txt,15
T1.txt,1
T298.txt,9
T576.txt,7
T363.txt,7
T545.txt,0
T540.txt,8
T477.txt,3
T592.txt,29
T586.txt,29
T188.txt,24
T24.txt,23
T283.txt,23
T456.txt,24
T276.txt,7
T40.txt,11
T297.txt,13
T519.txt,18
T129.txt,22
T56.txt,14
T210.txt,19
T483.txt,8
T461.txt,29
T365.txt,21
T284.txt,14
T318.txt,26
T516.txt,24
T173.txt,7
T490.txt,4
T467.txt,11
T505.txt,20
T196.txt,8
T69.txt,19
T549.txt,9
T387.txt,26
T520.txt,4
T294.txt,29
T25.txt,21
T584.txt,4
T219.txt,5
T191.txt,28
T5.txt,0
T313.txt,17
T479.txt,12
T182.txt,11
T501.txt,14
T142.txt,15
T190.txt,27
T513.txt,26
T150.txt,14
T247.txt,17
T268.txt,24
T73.txt,21
T557.txt,9
T428.txt,25
T526.txt,7
T207.txt,11
T13.txt,13
T474.txt,13
T139.txt,23
T166.txt,19
T97.txt,12
T255.txt,9
T71.txt,16
T42.txt,13
T307.txt,4
T554.txt,27
T161.txt,19
T377.txt,7
T546.txt,4
T512.txt,14
T403.txt,2
T183.txt,16
T45.txt,3
T575.txt,25
T225.txt,12
T596.txt,16
T38.txt,1
T216.txt,10
T597.txt,2
T23.txt,21
T19.txt,8
T58.txt,28
T364.txt,15
T590.txt,27
T48.txt,12
T148.txt,23
T568.txt,17
T591.txt,22
T528.txt,1
T328.txt,14
T118.txt,3
T248.txt,28
T357.txt,4
T360.txt,18
